Accession,tp8,tp10,tp12,tp14,tp16,tp18,tp20,tp22,tp26,tp28,tp30,tp32,tp34,tp36,tp38,tp40,tp42,tp44,tp46,tp48,tp2,tp4,tp6
PF3D7_1328100.1,35.537064,23.215008,38.689674,41.772141,45.082676,53.880745,46.428993,57.759068,83.084534,111.621178,102.750198,111.817635,145.179489,142.73143,144.198212,130.716324,91.47464,52.586197,52.938221,29.625748,19.678926,28.081251,19.083759
PF3D7_1328200.1,2.059023,0.549207,1.080241,0.887485,0.822937,0.75478,0.67719,0.737275,1.744374,4.172802,5.066402,7.187542,9.444324,10.938695,12.86831,13.905981,12.963086,7.415314,7.573102,2.527931,1.570663,2.376279,0.802948
PF3D7_1328300.1,5.358768,2.482169,4.820269,3.729586,5.925348,6.30242,7.422598,6.883563,10.351043,14.026052,14.061359,17.756716,13.951436,30.508362,39.004005,45.196861,49.342087,27.728771,30.28746,9.114015,25.633732,12.713215,10.097508
PF3D7_1328400.1,0.255644,0.036224,0.590241,0.35592,0.206065,0.279046,0.475525,1.208665,0.893741,2.185526,1.787906,1.3547,1.375769,1.079176,0.759685,0.899814,0.703862,0.495335,0.598169,0.319392,0.072501,0.155475,0.034351
PF3D7_1328500.1,9.205192,12.360113,25.426241,28.657927,28.974907,33.712238,25.445618,22.628731,20.361525,23.020807,21.988861,20.559528,24.95859,20.019596,16.793964,20.148809,19.97522,18.137678,26.422203,13.800158,12.833718,20.785288,10.264379
PF3D7_1328600.1,1.329263,0.722981,1.172132,0,0.95731,0,0,0,0,0,0.562918,0.490094,0.5646,0.428845,0.318648,0,0.586087,0.672412,0,0.985023,0,1.900365,0.997853
PF3D7_1328700.1,39.635292,73.959763,54.993534,68.636292,65.843979,83.489395,87.684174,42.303085,49.482578,37.551544,40.339497,48.384155,51.404346,69.084824,36.569218,62.052795,50.011112,78.364265,36.243626,93.86615,74.06115,80.796867,72.959991
PF3D7_1328800.1,12.037852,7.558418,4.464921,3.33319,3.99121,3.394487,2.136629,2.846397,1.660636,1.019721,1.33782,2.457784,2.450654,6.409353,12.189754,18.897409,22.425508,20.361313,19.089378,11.282267,7.199541,8.594887,3.900188
PF3D7_1328900.1,4.167164,5.427079,4.920283,7.474984,9.336348,14.56008,10.177267,12.463531,13.900871,23.354042,18.482843,16.141033,19.769258,18.825594,16.513187,14.80524,14.697247,7.887313,7.972736,3.075733,2.371916,6.376623,3.614804
PF3D7_1329000.1,46.183533,36.851665,39.448845,40.904877,41.773232,38.520039,30.532053,30.607948,31.117254,35.725567,30.562357,29.807806,26.26683,16.162048,12.825617,9.984993,9.41259,6.226437,8.232866,5.451658,7.274869,17.008335,14.516248
PF3D7_1329100.1,9.108618,6.075383,10.025535,15.092098,26.8391,44.079552,50.403923,53.931793,67.418892,49.196564,54.585526,52.09182,26.245522,53.731266,59.89782,63.386093,59.17902,32.515667,38.810337,15.109291,12.420346,19.02944,8.520724
PF3D7_1329200.1,2.184564,1.01722,1.783453,1.759404,1.783956,1.357775,1.464355,1.106914,2.98228,5.017569,6.425668,8.657928,12.29465,9.186539,10.292973,9.547966,7.109216,3.809186,2.773494,1.953609,1.041973,3.93595,2.006867
PF3D7_1329300.1,8.017359,7.969184,9.535555,10.190463,8.332107,7.003614,6.341996,5.897939,23.918449,33.984921,41.169064,57.410625,58.708691,66.740784,55.606529,42.006569,63.938156,11.314147,12.488536,13.21157,12.568382,20.067019,15.646029
PF3D7_1329400.1,6.475124,10.027187,11.413058,13.107554,12.5145,12.798504,8.788933,10.356856,24.756788,25.681097,24.099247,22.668566,18.976887,12.340483,10.197893,6.612844,4.871537,2.543019,4.069845,2.543499,3.598239,7.013851,6.805493
PF3D7_1329500.1,448.033875,304.672699,347.070038,338.903534,278.352814,169.375458,106.695786,54.265343,36.778011,51.432068,40.450291,45.355885,42.361767,33.778549,29.887505,25.801729,38.362736,54.137199,100.965263,71.259125,126.858292,288.73114,179.160263
PF3D7_1329600.1,0.874281,1.145668,0.826355,0.67526,0.720677,0.790597,1.032347,0.402794,0.667312,0.652125,0.868806,0.584029,0.822597,0.595458,0.285273,0.570924,0.726459,0.465595,0.943595,0.965421,0.735925,1.032035,0.821445
PF3D7_1329700.1,1.076241,0.632459,0.309747,0.862895,0.475938,0.415505,0.072031,1.248495,0.387856,0.292641,0.161544,0.375903,0.450894,0.510311,1.181409,5.528606,8.812269,10.679162,13.868513,8.508965,5.991681,4.208402,3.03907
PF3D7_1329800.1,0.790938,0.323068,0.612712,0.621118,0.663679,0.324519,0.449392,0.465092,2.826258,3.258194,2.988512,3.942356,2.578201,1.97661,1.546945,1.542234,2.291408,1.600996,1.790481,1.781159,0.326238,0.934947,0.639938
PF3D7_1329900.1,0.336409,0.340765,0.24124,0.348372,0.604243,0.55698,1.062612,1.392195,2.390646,2.217114,3.628223,3.454251,2.215451,1.55937,1.421266,0.739444,0.787425,0.74942,0.669325,1.227804,1.086175,1.050392,0.340506
PF3D7_1330000.1,12.208959,7.544195,11.486027,8.4109,8.372188,14.936745,11.369531,13.076707,22.122778,24.663315,26.662657,28.624388,29.344257,23.248072,15.517927,12.60401,14.776357,6.074045,10.04298,4.576532,5.552026,4.67914,4.932467
PF3D7_1330000.2,2.464525,0,1.351208,1.225896,1.458419,0.828415,2.773206,5.192587,0.959682,1.782688,1.120863,4.240791,0.695098,0,3.355406,3.372753,0.90044,0,0,0,0,2.183677,0.253493
PF3D7_1330100.1,2.744773,0.692901,1.083481,2.188828,1.723472,3.030608,2.707737,1.383733,5.337937,5.962542,11.426326,14.513635,15.408835,13.65646,2.265176,19.989145,17.062719,8.177585,6.811432,3.639226,2.001072,4.518463,0.888919
PF3D7_1330200.1,10.652862,3.155437,3.920536,3.964082,5.221345,7.612831,7.422274,7.515543,22.238775,21.761936,34.089375,45.201019,56.220169,52.466667,52.887733,57.843678,36.750141,24.564417,19.674747,9.197542,5.644016,7.8031,2.888691
PF3D7_1330300.1,0,0,0,0,0,0,0,0,0,0,40.334431,0,0,0,0,29.217073,0,0,0,0,0,0,0
PF3D7_1330400.1,96.658371,113.492188,91.479591,89.56955,93.070999,107.697281,69.351402,38.004978,38.78072,58.567997,95.746353,93.836243,131.465561,184.544876,221.897171,227.344345,179.727066,153.18898,107.245346,97.555626,72.02211,91.750122,69.751442
PF3D7_1330500.1,6.0674,2.234285,3.863667,3.494073,4.465556,5.075326,2.792872,3.043187,3.706976,7.1121,11.069023,14.902609,18.776329,23.84273,24.491526,23.02998,22.651609,12.805867,13.668505,5.260634,5.045875,5.592706,2.007667
PF3D7_1330600.1,4.311448,2.077763,3.676959,3.146624,2.574064,3.267044,3.368393,7.620302,31.227541,56.259327,59.937279,68.024445,63.91666,53.21339,37.126659,31.146587,18.943285,8.710251,8.148901,6.409986,3.806861,2.929882,1.361832
PF3D7_1330700.1,1.253682,0.632297,0.736411,0.784495,0.71424,0.506621,0.801433,0.897962,5.723287,9.102474,10.938153,11.645686,15.833941,17.297878,16.148857,11.608533,10.081995,5.293511,5.691241,2.362629,1.394446,3.600118,0.946295
PF3D7_1330800.1,205.775864,138.556183,144.355133,140.450775,155.269287,184.739609,150.365433,216.500824,237.272659,280.034302,195.066544,159.333389,142.173599,91.749123,80.182259,54.044426,45.972347,42.784019,65.322487,36.189407,57.557896,91.130028,69.792152
PF3D7_1330900.1,1.468113,3.748278,2.391007,3.248241,4.278811,6.192477,3.722194,2.042899,4.474778,3.988916,2.296157,0.579701,2.451875,3.417696,4.973207,2.994456,3.08205,1.146809,1.895452,3.002675,2.018778,0.360576,3.535011
PF3D7_1331000.1,1.599755,0.474246,1.358922,0.879411,1.538316,0.672849,0.347336,0.228238,0.394625,0.707639,0.773449,0.660524,2.037548,1.556339,1.923402,5.682703,7.026181,6.622975,7.010077,4.484112,2.62333,3.385788,1.592998
PF3D7_1331100.1,0,0,24.911074,27.069649,23.396135,25.453907,22.869074,0,0,21.55188,21.294628,0,16.972641,0,25.693171,44.961491,49.389606,47.893341,0,25.613857,16.580265,20.155895,11.400231
PF3D7_1331200.1,4.41601,3.540572,7.067199,4.678619,4.004338,4.851008,5.459591,3.891803,5.2102,4.287992,4.710785,3.539037,4.514364,3.28179,2.471721,3.121786,4.012547,3.372528,1.637899,0,2.391407,2.146257,0
PF3D7_1331300.1,3.474317,3.468792,5.817069,3.355783,2.823055,3.279537,4.333624,6.573352,26.679674,45.594593,65.109962,78.205467,105.913055,123.913345,135.454498,102.590118,89.994339,51.632668,56.369278,35.845676,22.7071,18.752203,10.4348
PF3D7_1331400.1,3.201351,1.172949,3.069429,2.802242,1.748434,2.452846,0.846412,0.293887,1.118852,0.802837,0.288955,0.890808,0.82765,3.29767,2.9844,4.396724,4.71561,2.542033,2.932838,0.88696,0.815134,1.247215,1.269564
PF3D7_1331500.1,2.151361,0.403208,0.69996,0.985853,0.495682,0.368695,0.201276,0.644254,1.712502,1.625815,2.10322,1.574723,1.714873,2.124591,2.905334,6.363743,12.142887,15.715417,17.399935,10.854393,7.62955,7.634268,3.561583
PF3D7_1331600.1,3.400182,2.597489,1.805889,2.071373,2.285016,1.33025,2.141063,1.842793,9.193476,18.722237,30.996979,48.486801,74.602928,105.625511,87.336502,77.225014,64.516449,41.857643,37.761967,20.677658,14.518674,10.44609,3.864624
PF3D7_1331700.1,157.047333,146.92244,163.771332,0.188621,0.445983,221.815643,0.367573,175.186905,0.262848,188.975571,160.266342,0.286797,161.952347,133.261307,124.202362,105.553925,85.563141,52.907341,52.943012,33.074646,32.548393,59.008121,42.249329
PF3D7_1331800.1,155.825333,181.724442,183.522781,195.61026,278.872253,4.190974,73.823997,359.884766,85.786919,391.453918,347.321503,69.084618,320.539764,57.596287,208.876236,132.592316,105.990891,58.289867,63.164192,52.087078,61.027145,76.438705,64.780853
PF3D7_1331900.1,5.39822,6.505487,6.572356,10.661563,21.795618,17.151865,24.328127,19.788731,7.875182,3.574208,7.050553,5.917992,10.916632,4.473239,21.099821,14.918242,14.009995,6.974617,6.789226,4.149062,0.850255,3.118282,3.170734
PF3D7_1332000.1,26.822258,24.865963,35.480434,30.637346,36.984604,36.330807,31.824509,28.390709,23.888023,30.145941,32.623566,33.441765,32.605366,37.082378,32.289841,44.36132,42.599686,43.992119,36.617653,29.855644,23.974586,32.960388,16.423059
PF3D7_1332100.1,2.19511,1.262488,0.806688,1.254579,2.202447,1.455032,0.638067,0.856794,1.354877,1.358604,1.420041,0.781891,0.775688,0.435639,0.49892,0.405185,0.784251,0.353673,1.441666,0.56396,0.42573,0.552758,0.533074
PF3D7_1332200.1,15.123487,6.96874,10.128094,8.579762,7.51621,7.105726,4.708827,3.540362,2.836595,5.440748,5.018351,9.3915,11.750422,39.145065,136.780106,358.244812,645.422852,628.406555,803.628723,354.383698,243.488251,269.800659,88.583504
PF3D7_1332300.1,3.578853,2.257745,4.826465,4.254541,3.136688,3.926839,2.926549,2.986885,4.202916,3.320407,5.448708,5.432266,6.414596,5.453701,4.556441,6.073651,7.243795,5.396794,6.150301,4.376199,1.888161,3.52025,1.80946
PF3D7_1332400.1,7.227289,4.757123,6.183655,7.848948,6.601156,7.529697,6.943894,3.344995,4.015749,5.731683,4.400847,2.400163,3.167314,3.035573,1.613959,1.77094,1.732404,1.809391,1.724136,2.058023,1.914135,2.553198,1.973467
PF3D7_1332500.1,39.814869,65.012146,58.930954,63.786385,70.199638,70.851913,54.521545,34.64006,20.479723,13.686209,13.477849,10.872071,9.413786,5.815681,5.546918,3.294775,7.226889,4.843717,10.430784,16.537468,17.349072,32.508995,29.845129
PF3D7_1332600.1,4.778405,2.52325,2.109925,2.95118,3.48892,2.453104,2.907449,5.417716,15.749816,17.152729,19.624876,21.45216,27.666508,29.91538,32.259457,34.573296,31.468485,20.479092,19.72484,8.548394,6.476654,9.674107,2.638943
PF3D7_1332700.1,25.957211,25.338184,22.955103,1.19467,20.891457,25.311501,18.649557,19.359972,18.892672,23.202696,20.770639,16.832464,14.495619,9.196998,7.47677,5.364828,4.016127,4.297608,3.790479,4.057168,5.536837,9.939206,9.857862
PF3D7_1332800.1,55.961693,70.607674,70.849426,70.805,71.811699,93.98214,73.52121,83.935265,72.644768,83.585381,69.713203,56.022995,51.845936,35.946789,29.047798,21.049826,13.439975,10.987639,13.850591,13.418619,23.411697,34.494781,30.090916
PF3D7_1332900.1,34.655655,25.393227,32.381653,38.490559,49.521347,53.318264,42.974106,46.399082,66.980598,76.50782,77.369537,63.466457,74.020226,58.392593,45.721138,35.482296,23.454744,11.150635,12.247661,7.239432,7.806664,14.622053,12.977209
PF3D7_1333000.1,9.49255,4.678929,4.265318,5.881841,14.208073,20.186415,18.744345,29.037025,55.628098,65.906219,64.446533,53.547131,57.186428,35.875881,30.60965,22.50094,10.984428,7.817939,8.685604,3.371218,3.40248,4.240819,3.505322
PF3D7_1333100.1,0.197633,0.087539,0.341251,0.142976,0.362471,0.259058,0.181881,0.097802,0.124305,0.117368,0.292567,0.205146,0.116055,0.24085,0.227118,0.350254,0.297556,0.126537,0.118505,0.11783,0.100822,0.024478,0
PF3D7_1333200.1,1.935702,1.505226,1.815629,3.064403,7.002083,4.68605,3.39199,5.383855,8.067848,10.875748,10.147639,11.973754,13.428164,12.314615,12.368495,11.426636,8.987469,5.999497,5.268234,2.102905,1.680708,2.785088,1.147605
PF3D7_1333300.1,10.968169,17.762287,10.140297,8.815117,0.300118,0.131605,0.010398,11.968909,13.023453,15.959414,17.761387,16.551029,18.89444,0.135675,3.795694,11.309851,0.063185,6.351195,0.017893,5.434936,4.039137,4.584285,5.792597
PF3D7_1333400.1,45.185421,28.017801,28.428711,39.78376,28.801479,31.041727,24.267651,17.962931,14.287675,19.314686,17.65675,23.468424,31.162357,23.961653,22.919165,30.974777,19.717337,12.329967,11.517453,10.337387,8.683401,11.914203,11.43341
PF3D7_1333500.1,1.546049,0.373129,0.87347,0.62067,1.285334,1.195056,0.611297,1.541482,2.448195,2.850567,3.017253,3.401577,3.205357,0.854358,1.996476,1.287636,0.766789,0.199883,0.247151,0,0.142524,0.358201,0.261736
PF3D7_1333600.1,41.296352,24.403378,34.759151,34.136841,31.323645,30.525421,23.010847,24.271097,21.313789,21.980476,14.142274,11.49021,10.43412,6.015905,6.602272,4.34652,3.994085,4.833315,6.67247,4.622922,7.99149,12.894791,9.98464
PF3D7_1333700.1,7.168727,5.611042,2.872929,2.616374,5.017509,6.487768,6.710931,8.179179,12.617493,19.042183,16.252455,24.135368,24.150133,27.917198,43.484722,55.860958,68.976204,59.139454,55.053707,34.696598,22.695181,19.452669,8.516691
PF3D7_1333800.1,7.496654,6.56726,8.558347,11.143094,10.960282,13.825994,7.898449,7.608068,10.53366,14.631362,11.81641,11.011929,8.486856,5.743438,0.168734,1.928357,2.207963,0.959234,1.192912,1.660133,0.976413,1.920391,2.293207
PF3D7_1333900.1,0.607764,0.236362,0.634328,0.840937,0.782847,0.415755,0.32429,0.821095,3.341582,4.062135,3.752139,4.330106,5.394407,5.866601,5.985199,5.041144,3.0385,2.123022,1.877591,1.095886,0.413997,0.611198,0.285231
PF3D7_1334000.1,0.701068,0.061923,0.788891,0.936275,0.438651,0.629066,0.35241,0.138651,0.482013,0.55177,1.987096,4.849132,2.547632,3.356815,3.290845,4.048396,2.971987,1.618561,1.292535,1.004745,0.715377,0.939001,0.289529
PF3D7_1334100.1,2.791173,2.009379,1.650709,2.031243,3.523339,2.740308,1.586259,3.190727,6.42014,11.24958,11.61683,18.098642,19.732643,16.563747,15.669996,15.862054,10.973429,6.100416,5.383959,2.811441,1.713923,1.68628,0.983191
PF3D7_1334200.1,9.946369,6.667241,10.698377,9.554213,10.710564,10.95647,9.828064,11.145581,16.221186,19.169395,14.372765,12.183242,12.04635,6.127157,4.81249,3.621286,1.301016,0.497652,2.276693,0.822597,0.941259,2.555671,2.731928
PF3D7_1334300.1,7.216043,4.717819,6.652328,6.066955,7.525406,11.177581,17.301277,29.856802,62.946411,82.656227,63.277817,48.006145,45.650387,28.213938,23.847874,15.840545,11.949031,8.847786,7.792021,3.961987,2.267335,3.857987,2.712154
PF3D7_1334400.1,1.913283,0.829706,1.033857,1.569978,0,1.140829,0.842847,1.357873,0.713446,0.609003,0.408423,1.577216,1.040108,1.121701,1.176434,0.76117,0.759847,0.731809,0.204851,0.317152,0.351957,0.39667,0.407393
PF3D7_1334500.1,2.470284,0.539514,0.919295,1.039705,0.885166,1.098346,1.845532,4.963448,17.494711,32.440231,32.854115,29.989521,30.333603,18.236814,14.883173,10.509545,7.007703,3.124224,2.437031,1.433132,0.62117,1.186829,0.975129
PF3D7_1334600.1,4.706173,4.102691,2.21818,2.06488,3.126539,5.0355,1.995849,3.121598,2.06245,2.682786,5.714472,9.789725,27.095602,41.06189,52.827557,53.305752,42.401039,25.287304,25.971466,10.477089,7.406246,7.518217,3.060357
PF3D7_1334700.1,109.403137,86.097755,72.834816,65.61422,48.103249,31.67053,13.755503,10.230465,8.035692,9.957954,11.459906,12.707768,10.456522,11.913386,9.227231,4.994086,5.366391,11.879592,14.027308,22.103416,27.348553,39.953072,44.321209
PF3D7_1334800.1,4.801503,5.097524,6.324733,6.069321,4.158636,5.936246,3.229266,6.11207,9.437318,14.223158,24.076803,47.958591,84.002525,133.975922,130.184113,118.243835,89.825478,51.017342,46.650978,27.444628,14.745165,12.161833,7.905961
PF3D7_1334900.1,0,0,0,0,0,0.885893,1.112166,0,0,0,0,0,0.573565,0.382544,0.202317,6.0571,2.634651,2.158381,1.450009,0,0,3.300461,0
PF3D7_1335000.1,3.604369,5.780746,10.179976,10.047212,10.60135,18.214388,7.905081,10.411357,4.662755,3.178538,3.738647,3.185114,2.468969,5.148752,10.026078,11.604036,11.78334,12.16668,15.31456,10.80457,11.834001,17.129393,7.216809
PF3D7_1335100.1,28.59948,9.677092,14.357305,9.842937,6.731673,8.66265,4.377301,3.954078,5.522109,9.342615,16.430445,37.726597,90.460419,246.898514,511.194275,835.777466,1110.567383,1096.367188,1116.127441,614.633423,450.688873,385.111206,152.04744
PF3D7_1335200.1,0,0,0.334991,0.299223,0.035443,0.325413,0.19375,0.067958,0,0,0.064219,0,0,0.106331,0.06251,0.151988,0.21629,0.485432,0.357257,0.344831,0.644444,1.03984,0.701579
PF3D7_1335300.1,37.76041,10.331094,9.425134,6.159619,5.20643,3.99558,2.090147,1.54847,2.208952,2.805664,2.494194,2.558318,4.018146,6.868881,22.300528,71.318825,184.910492,236.176407,304.60907,145.076675,125.489143,135.71077,51.004253
PF3D7_1335400.1,29.735643,6.898604,4.024035,4.859245,3.16305,2.562416,0.799257,0.685656,0,0.158703,0,1.381124,2.057536,4.043105,16.040186,52.718143,130.076752,181.91069,216.601273,101.569641,88.10083,91.0923,33.214176
PF3D7_1335500.1,0,0,0,0,0.42292,0,0,0.144911,0,0,0,0,0,0,0.390071,0.115493,0.644658,0.620936,0,0,0,0,0
PF3D7_1335600.1,3.537185,2.876601,3.664409,3.248674,2.24906,3.782545,3.03964,1.983021,1.205769,1.779124,1.726643,2.345249,2.164255,4.438905,4.683661,3.625883,3.782962,1.55817,1.579795,0.991528,0.844828,2.238618,1.642848
PF3D7_1335700.1,1.232429,0.675299,1.442747,0.883495,0.99146,1.211067,1.629457,2.096698,4.421197,7.356072,7.602326,9.032586,11.417835,11.513174,11.479309,13.79246,11.056786,7.629494,5.152462,2.357347,1.492528,1.431028,0.827608
PF3D7_1335800.1,0.710951,0.186414,0.92731,0.624393,0.940614,0.579668,1.10881,1.861611,2.991462,3.726947,5.519937,6.400477,6.898962,7.596646,5.656197,9.890805,7.556379,4.042463,2.520413,1.8158,0.643633,1.305249,0.599151
PF3D7_1335900.1,9.09706,7.416459,8.694872,7.683774,9.113966,12.395197,5.183219,6.429808,1.95171,1.566354,1.934706,2.113326,2.566334,1.554375,2.926913,4.575099,3.68954,2.085277,3.334869,0.514593,0.930452,2.392831,1.743779
PF3D7_1336000.1,19.128117,12.177053,16.88625,14.073014,11.716685,10.055726,8.378847,9.871331,8.549513,9.908367,8.98902,8.197491,10.948506,10.051793,8.616081,10.363513,7.17174,5.482483,4.787917,5.150359,6.303711,9.599329,8.216331
PF3D7_1336100.1,2.439028,1.196968,0.723864,0,0,1.294511,0,1.490365,1.21112,1.863764,4.093668,5.889083,4.511425,6.697053,3.132694,7.321218,2.409511,1.278458,2.431343,1.318771,0,1.258681,0
PF3D7_1336200.1,2.117985,0.580678,2.030514,1.28728,1.45556,3.019693,2.439081,5.243446,11.539579,16.328651,19.846178,20.025038,28.492056,21.67697,17.688772,17.867723,13.583073,7.558188,5.99587,3.535731,1.71287,1.600655,1.650673
PF3D7_1336300.1,0.072103,0,0.331851,0.128811,0,0,0,0.079486,0.035164,0.359842,0,0.056461,0,0.484798,0.263023,0.248658,0.073988,0,0.08299,0,0,0.20536,0
PF3D7_1336400.1,0.759976,0,0,0.37673,0,0.047755,0,0,0,2.696819,4.247182,0.84598,4.178897,0.240941,3.075373,5.077809,0.639305,2.7005,0.776298,1.110178,1.352082,0.837779,0.120055
PF3D7_1336500.1,2.811646,2.727645,0.925319,0.479011,0,0.199195,0,0,0,0.135211,0.561126,0,0,0.333658,0.218443,1.090287,1.439589,1.518567,0,0,0,0.846418,3.218191
PF3D7_1336600.1,0.114964,0.403687,0,0.048088,0.616286,0,0,1.408554,0.305804,2.988629,1.29206,2.290386,3.912489,5.813471,2.252502,2.030279,3.076829,0.254162,0.401367,0.168157,0,0,0.370989
PF3D7_1336700.1,190.342728,114.024742,124.173363,93.489807,108.780922,120.317146,89.198502,96.553757,53.516697,116.051506,83.672539,80.789711,76.750145,43.91563,55.59407,34.482929,38.251694,42.483128,80.653061,64.628349,95.284538,103.85968,93.247345
PF3D7_1336800.1,18.193945,18.541328,24.63467,22.66017,24.092752,24.050205,17.905142,23.794161,34.57061,43.854763,33.252232,27.8398,23.699099,13.28335,12.498436,8.080262,6.372272,3.324908,4.198873,4.112901,3.320721,6.096061,5.222111
PF3D7_1336900.1,15.502793,15.587482,22.614582,20.022938,25.661804,33.946373,25.095291,28.835575,29.863153,37.860001,35.868614,32.431705,36.960384,28.501789,23.735346,16.795534,13.878449,7.244436,7.331201,4.298729,5.85043,8.066835,7.415066
PF3D7_1337000.1,1.331955,0.853138,1.174831,1.274674,1.640749,5.164469,5.770576,7.518682,10.125246,13.484428,10.730627,9.799093,7.736198,4.194433,2.968628,2.677366,2.097139,1.354799,1.017989,0.83849,0.700789,1.164589,0.875255
PF3D7_1337100.1,1.772188,0.368336,1.545823,1.095488,5.090964,6.62469,6.42312,15.311123,28.262785,37.794014,30.41325,26.625624,22.376251,9.771767,6.690094,3.989071,2.840411,2.351077,2.198542,2.200189,0.538543,1.436025,1.511368
PF3D7_1337200.1,4.166377,4.730815,5.846521,7.724102,7.325881,9.62288,10.178747,13.93259,22.237198,27.808018,27.501791,26.567608,28.530792,23.189699,19.016182,17.21303,12.584284,5.441593,6.920868,1.615728,1.655889,3.551476,2.407856
